no_of_weekend_nights,year,market_segment_type_Online,day_of_week,market_segment_type_other,no_of_special_requests,required_car_parking_space,avg_price_per_room_mm,repeated_guest,type_of_meal_plan_Not Selected,lead_time_transf,is_wknd
0,2018,1,4,0,0,0,0.6571941370026921,0,0,-0.5257167383027416,0
2,2018,0,3,0,0,0,0.2443912653305414,0,0,-1.985608868000325,0
0,2018,1,6,0,0,0,0.5961711037989829,0,1,0.8105762067872547,1
0,2018,0,7,0,1,0,0.4663475919832485,0,0,-0.3018428446569174,1
0,2018,0,6,1,0,0,0.2802871672150763,1,0,-1.7911413536931085,1
0,2018,1,6,0,0,0,0.4699970086748429,0,0,1.2008357231806426,1
1,2017,0,2,0,0,0,0.3042177684714328,0,0,1.1868193274175365,0
0,2018,1,5,0,1,0,0.3626682620400837,0,0,-1.6566898309690214,1
2,2018,1,4,0,0,0,0.5021836673646425,0,0,0.9045944859503874,0
2,2018,1,1,0,2,0,0.3329344899790607,0,1,0.2141036881043859,0
2,2018,1,7,0,1,0,0.6024528866287764,0,0,1.1868193274175365,1
2,2018,1,1,0,0,0,0.678731678133413,0,0,0.376052067764775,0
1,2018,1,7,0,0,0,0.8025725396350583,0,0,-0.3642076811062532,1
1,2018,0,7,0,0,0,0.3685312593478911,0,0,0.5105779282303068,1
1,2018,1,3,0,1,0,0.2783128926114269,0,0,0.6039178635303322,0
0,2017,0,7,0,0,0,0.483697277894107,0,0,-0.9624117371999296,1
0,2018,0,5,1,0,0,0.3969488483398145,0,0,-0.0653798814208076,1
2,2018,1,2,0,1,0,0.414298534250673,0,0,-1.315514612291896,0
2,2018,1,2,0,1,0,0.3914448100508524,0,0,0.5212441500357919,0
0,2017,0,7,0,0,0,0.483697277894107,0,0,-0.9624117371999296,1
0,2018,1,4,0,1,0,0.3592581513610529,0,1,0.9128783840598458,0
2,2017,0,1,0,0,0,0.4148967992820819,0,0,-1.0938593953815183,0
0,2018,0,5,0,0,0,0.6631767873167812,0,0,1.2826945029096373,1
1,2018,1,3,0,1,0,0.6719712832784923,0,0,0.9374829467617386,0
0,2018,1,4,0,0,0,0.720011965300628,0,0,0.1738091829555801,0
0,2018,1,6,0,1,0,0.3538737660783727,0,0,0.1738091829555801,1
1,2018,1,2,0,1,0,0.4119054741250373,0,0,-1.384355375311487,0
2,2018,1,7,0,0,0,0.3787017648818426,0,0,0.2786784563680143,1
1,2018,1,1,0,1,1,0.8127430451690097,0,0,-0.6036087123507768,0
2,2018,1,5,0,1,0,0.4939874364343403,0,0,0.0143596403224571,1
1,2018,1,7,0,0,0,0.5207897098414597,0,0,1.7781349138788256,1
1,2017,0,4,1,0,0,0.2743045169009871,0,0,-1.315514612291896,0
1,2018,1,7,0,1,0,0.8646126233921625,0,0,-1.047549579600935,1
0,2018,0,7,1,0,0,0.5435237810349984,0,0,-1.1431884582559426,1
0,2017,0,5,0,0,0,0.2912354172898594,0,0,0.2532177884033206,1
0,2017,0,1,0,0,0,0.4926712533652408,0,0,0.2660077731103278,0
2,2018,0,7,0,0,0,0.2503739156446306,0,0,1.793521860992584,1
0,2018,0,6,0,0,0,0.2668262040083757,0,1,1.0091840482465178,1
0,2018,0,4,0,1,0,0.7666766377505234,0,0,-1.315514612291896,0
2,2018,1,2,0,0,0,0.6033502841758899,0,0,0.2008076151680192,0
1,2018,1,6,0,2,0,0.5121746933891713,0,1,0.1873772341666324,1
0,2018,1,7,0,1,0,0.58121447801376,0,0,-0.4769549814758576,1
2,2018,1,1,0,1,0,0.6432545617708644,0,1,-1.2531952897202767,0
2,2018,0,7,0,0,0,0.5734370326054441,0,0,1.100285175975823,1
0,2018,0,6,1,1,0,0.2743045169009871,1,0,-1.985608868000325,1
2,2018,0,2,0,1,0,0.3685312593478911,0,0,0.6238927853334811,0
0,2017,1,5,0,3,0,0.5136105294645528,0,0,-1.985608868000325,1
0,2018,1,1,0,0,0,0.7469338917140292,0,0,-0.5010442920420968,0
1,2018,1,1,0,1,0,0.7409512413999401,0,0,-1.315514612291896,0
1,2018,0,1,0,0,0,0.3969488483398145,0,0,-0.3642076811062532,0
0,2018,1,4,0,1,0,0.5441818725695482,0,1,-1.46168706701608,0
0,2018,1,7,0,1,0,0.5016452288363744,0,0,-0.885339194262977,1
1,2018,0,3,0,1,0,0.5734370326054441,0,0,1.639600090768717,0
0,2018,1,4,0,2,0,0.4178881244391265,0,1,-1.6566898309690214,0
1,2018,0,1,0,0,0,0.261142686209991,0,0,1.788405822607394,0
1,2018,0,7,0,0,0,0.3939575231827699,0,0,1.1440881652255075,1
1,2018,1,3,0,0,0,0.7361651211486687,0,0,-0.0653798814208076,0
2,2018,1,1,0,0,0,0.6543224648519294,0,0,-1.985608868000325,0
1,2018,0,3,1,1,1,0.3460963206700568,0,0,-1.5506363990851626,0
1,2017,1,4,0,2,0,0.3176787316781334,0,0,0.4448885989343964,0
1,2018,1,6,0,3,0,0.6482201615315584,0,0,-1.2531952897202767,1
2,2018,1,6,0,1,0,0.6489380795692491,0,0,1.21474209703279,1
2,2018,1,1,0,0,0,0.6563565659587197,0,0,-1.1431884582559426,0
1,2018,1,3,0,0,0,0.5109183368232126,0,0,1.6340738302984152,0
1,2017,1,4,0,1,0,0.5420281184564761,0,0,-0.9624117371999296,0
2,2018,1,2,0,1,0,0.7170206401435835,0,0,-1.315514612291896,0
1,2018,1,3,0,2,0,0.4295542925516003,0,0,1.5836222588210782,0
0,2018,1,1,0,0,0,0.3969488483398145,0,1,1.537648625010987,0
1,2018,1,6,0,0,0,0.8872270415794195,0,0,0.0448729401356539,1
0,2018,0,7,1,1,0,0.3939575231827699,0,0,-0.5010442920420968,1
2,2018,0,2,0,0,0,0.4059228238109482,0,0,0.7106798152491427,0
2,2018,0,2,0,2,0,0.3685312593478911,0,0,1.0629149854861932,0
2,2017,1,2,0,2,0,0.7274902781932395,0,0,-1.46168706701608,0
0,2018,0,7,0,0,0,0.483697277894107,0,0,1.4299775831198671,1
0,2018,1,4,0,1,0,0.3879748728686807,0,1,-1.1960679773682703,0
2,2018,0,7,0,0,0,0.5734370326054441,0,0,1.100285175975823,1
0,2017,0,6,1,0,0,0.4238707747532156,0,0,0.4108867252696357,1
0,2017,0,1,0,0,0,0.5375411307209093,0,0,-0.2818155093780657,0
0,2017,1,1,0,1,0,0.6299132515704456,0,0,0.2272686863786324,0
2,2018,1,2,0,2,0,0.7644032306311694,0,0,-0.0169190255299602,0
0,2018,1,6,0,1,0,0.365839066706551,0,0,-1.315514612291896,1
1,2018,1,3,0,1,0,0.5423272509721806,0,0,-0.0653798814208076,0
1,2018,0,4,1,0,0,0.268321866586898,0,0,-0.4078740168023441,0
2,2018,0,2,0,1,0,0.5210888423571641,0,0,0.4223108037762752,0
0,2018,1,1,0,2,1,0.6033502841758899,0,0,-1.5506363990851626,0
2,2018,1,7,0,2,0,0.6607837271911455,0,0,0.961727109567378,1
1,2018,0,2,0,1,0,0.3939575231827699,0,0,-1.047549579600935,0
1,2018,1,6,0,1,0,0.414298534250673,0,0,0.1873772341666324,1
2,2018,1,2,0,2,0,0.5894705354472031,0,0,1.0629149854861932,0
0,2017,1,7,0,0,0,0.483697277894107,0,0,-0.6310097636957879,1
0,2018,0,6,1,1,0,0.2802871672150763,1,0,-1.46168706701608,1
2,2018,1,7,0,1,0,0.5692491773855817,0,0,0.7477429251771082,1
0,2018,0,5,0,0,0,0.3341310200418785,0,1,-1.1960679773682703,1
0,2018,1,5,0,2,0,0.7947950942267423,0,0,-0.5010442920420968,1
1,2017,0,1,0,0,0,0.2443912653305414,0,0,1.5083467628561928,0
2,2017,1,2,0,0,0,0.2389470535447203,0,0,-0.6882827749845334,0
0,2018,1,7,0,0,0,0.483697277894107,0,1,-0.7492897975185061,1
0,2018,1,6,0,0,0,0.644630571343105,0,0,0.2141036881043859,1
2,2018,1,6,0,1,0,0.7253963505833083,0,0,-0.1507417285742625,1
1,2017,1,4,0,0,1,0.8546215973676338,0,0,-1.6566898309690214,0
0,2018,0,6,0,0,0,0.5136105294645528,0,0,-0.3222390721437069,1
2,2017,1,3,0,2,0,0.7144481005085251,0,1,-1.384355375311487,0
0,2018,1,7,0,3,0,0.8384684415195931,0,0,-0.0328603820111207,1
2,2018,1,2,0,0,0,0.4657493269518396,0,0,-1.0938593953815183,0
0,2018,1,6,0,1,0,0.497457373616512,0,0,0.6337823531304649,1
1,2018,1,3,0,1,0,0.5154053245587794,0,0,0.5734498437695015,0
2,2018,1,2,0,2,0,0.4119054741250373,0,1,-0.4769549814758576,0
2,2018,1,3,0,1,0,0.3398145378402632,0,0,-0.2237932639533717,0
1,2018,1,1,0,1,0,0.7289859407717618,0,0,-0.6310097636957879,0
4,2018,1,2,0,1,0,0.529404726293748,0,0,1.537648625010987,0
2,2017,1,2,0,0,0,0.4193837870176488,0,0,0.1180881129654652,0
0,2017,0,7,0,1,0,0.1790008973975471,0,0,0.4781046931408519,1
1,2018,1,3,0,0,0,0.3898294944660485,0,0,1.43612299902001,0
2,2017,1,3,0,2,1,0.8546215973676338,0,0,-1.46168706701608,0
0,2018,1,7,0,1,0,0.4266826204008375,0,0,-1.7911413536931085,1
2,2018,1,3,0,1,0,0.2887825306610829,0,0,1.4238119366600954,0
2,2017,1,1,0,0,0,0.3969488483398145,0,0,-0.1685781582022173,0
1,2018,0,3,0,1,0,0.4651510619204308,0,0,1.4905473316502045,0
0,2018,0,4,0,0,0,0.6033502841758899,0,0,0.2272686863786324,0
2,2018,1,2,0,0,0,0.4549805563864792,0,0,0.3282204128362821,0
1,2018,0,7,0,0,0,0.4295542925516003,0,0,0.4671172426151201,1
1,2018,1,3,0,0,0,0.6984744241699072,0,0,-0.3858181592437775,0
0,2018,1,5,0,2,0,0.3969488483398145,0,1,1.2216546798928345,1
0,2018,1,5,0,1,0,0.3640442716123243,0,1,-1.7911413536931085,1
1,2018,1,7,0,0,0,0.6877056536045467,0,0,0.4998335603951988,1
1,2018,0,3,0,1,0,0.5734370326054441,0,0,1.639600090768717,0
2,2018,1,1,0,1,0,0.7230032904576726,0,0,-0.814687796711879,0
1,2018,1,7,0,0,0,0.811546515106192,0,0,0.8962685498435093,1
0,2018,0,7,0,0,0,0.4615614717319772,0,0,-0.3222390721437069,1
2,2018,1,1,0,1,0,0.5973676338618007,0,0,0.4336441821178606,0
0,2018,1,7,0,0,0,0.3939575231827699,0,0,0.7749771055739592,1
0,2018,1,6,0,0,0,0.7688902183667363,0,0,-1.6566898309690214,1
0,2017,0,6,1,0,0,0.2743045169009871,0,0,-1.384355375311487,1
1,2018,1,3,0,1,0,0.4119054741250373,0,1,-0.9624117371999296,0
0,2017,1,2,0,0,0,0.8097517200119652,0,0,-1.5506363990851626,0
0,2018,0,5,0,1,0,0.4238707747532156,0,0,-1.047549579600935,1
1,2018,0,6,0,1,0,0.3939575231827699,0,0,0.3993701532815155,1
1,2018,0,3,0,0,0,0.5435237810349984,0,0,0.7385591347431675,0
0,2018,0,7,0,0,0,0.4537840263236614,0,0,1.172690759504972,1
2,2018,0,1,0,1,0,0.7868381693090037,0,0,0.5527874866365081,0
0,2018,0,7,0,1,0,0.5734370326054441,0,0,1.736521529734345,1
2,2017,0,3,0,0,0,0.7259946156147172,0,0,-1.047549579600935,0
0,2017,0,1,0,0,0,0.699072689201316,0,0,0.3403329855090177,0
2,2018,1,4,0,0,0,0.6604247681723002,0,0,1.361005765863215,0
2,2018,1,2,0,2,0,0.6123242596470235,0,0,0.1180881129654652,0
1,2018,1,3,0,0,0,0.7092431947352675,0,0,0.2008076151680192,0
0,2018,0,1,0,1,0,0.4537840263236614,0,0,-0.885339194262977,0
2,2018,1,2,0,2,0,0.790008973975471,0,0,0.4108867252696357,0
0,2017,0,7,0,0,0,0.4089141489679928,0,0,0.4108867252696357,1
0,2017,1,6,0,2,0,0.4238707747532156,0,0,-1.2531952897202767,1
2,2018,1,2,0,1,0,0.5210888423571641,0,0,1.0553422319602823,0
2,2018,1,2,0,1,0,0.5338318875261739,0,0,0.1873772341666324,0
2,2018,1,1,0,1,0,0.3787017648818426,0,0,0.0893033890257622,0
1,2018,1,3,0,2,0,0.693090038887227,0,0,1.0091840482465178,0
2,2018,0,1,0,0,0,0.3685312593478911,0,0,0.2786784563680143,0
0,2017,1,7,0,0,0,0.4657493269518396,0,0,-0.6882827749845334,1
0,2018,1,5,0,0,0,0.5154053245587794,0,0,0.3403329855090177,1
2,2018,1,7,0,0,0,0.515106192043075,0,0,0.0297091017727521,1
1,2018,1,2,0,1,0,0.4178881244391265,0,1,-1.46168706701608,0
0,2018,0,5,0,0,0,0.5566856117259945,0,0,1.5949470667112724,1
2,2018,1,2,0,2,0,0.5854023332336225,0,0,-0.3642076811062532,0
2,2018,0,2,0,0,0,0.3341310200418785,0,0,-0.1507417285742625,0
0,2018,0,7,0,0,0,0.3939575231827699,0,0,0.7749771055739592,1
0,2018,1,7,0,0,0,0.3490876458271014,0,0,-0.4769549814758576,1
1,2018,1,6,0,1,0,0.4615614717319772,0,0,1.2490402189438825,1
2,2018,1,1,0,0,0,0.7953933592581512,0,0,-0.3858181592437775,0
0,2018,0,4,0,0,0,0.6033502841758899,0,0,0.2272686863786324,0
0,2017,0,7,0,0,0,0.6033502841758899,0,0,0.4108867252696357,1
0,2018,0,5,1,0,0,0.2802871672150763,1,0,-1.985608868000325,1
1,2018,1,3,0,0,1,0.9862399042775948,0,0,-1.5506363990851626,0
0,2017,0,1,0,0,0,0.5794196829195333,0,0,0.1180881129654652,0
0,2018,1,5,0,1,0,0.644630571343105,0,0,1.4845769677542802,1
0,2018,0,7,0,0,0,0.6033502841758899,0,0,-0.0328603820111207,1
0,2018,1,4,0,1,0,0.7588991923422075,0,0,-0.814687796711879,0
0,2017,0,6,1,0,0,0.3580616212982351,0,0,-1.2531952897202767,1
1,2017,0,1,0,0,0,0.3441220460664074,0,0,1.4785877548803903,0
0,2018,1,1,0,0,0,0.477714627580018,0,1,0.1180881129654652,0
1,2018,1,3,0,1,1,0.5240801675142087,0,0,1.2893506643840775,0
0,2017,0,7,0,0,0,0.483697277894107,0,0,-0.9624117371999296,1
1,2018,1,2,0,0,0,0.5800179479509422,0,1,-0.1507417285742625,0
0,2017,1,2,0,1,0,0.3401136703559677,0,1,-1.1960679773682703,0
0,2018,0,6,1,0,0,0.3640442716123243,0,0,-1.46168706701608,1
2,2018,0,2,0,0,0,0.3969488483398145,0,0,-0.0169190255299602,0
0,2018,0,6,0,1,0,0.5554890816631767,0,0,1.341740202628439,1
0,2018,0,6,1,0,0,0.5136105294645528,0,0,-0.9624117371999296,1
0,2018,0,4,0,1,0,0.4537840263236614,0,0,0.542347611939063,0
0,2018,1,6,0,0,0,0.6033502841758899,0,0,-1.1431884582559426,1
1,2018,1,3,0,1,0,0.4238707747532156,0,1,-1.1960679773682703,0
1,2018,1,3,0,0,0,0.5719413700269218,0,0,1.2008357231806426,0
2,2018,1,3,0,1,0,0.6686808256057432,0,0,-0.5510080442930118,0
0,2018,0,5,0,0,0,0.3640442716123243,0,0,1.0169649044655895,1
0,2018,1,5,0,1,0,0.4059826503140891,0,1,-0.5257167383027416,1
1,2017,0,1,0,0,0,0.2743045169009871,0,0,-1.7911413536931085,0
0,2018,0,5,0,1,0,0.5698474424169907,0,0,0.3993701532815155,1
0,2018,1,5,0,1,0,0.7110379898294944,0,0,-0.9624117371999296,1
1,2018,1,3,0,0,0,0.2668262040083757,0,1,1.7206919358988495,0
1,2018,1,3,0,1,0,0.4804068202213581,0,0,0.7659511680124533,0
1,2017,0,4,0,1,0,0.3431049955130122,0,0,-0.3642076811062532,0
1,2018,1,3,0,2,0,0.3939575231827699,0,0,-1.7911413536931085,0
0,2018,0,5,0,0,0,0.6631767873167812,0,0,1.2826945029096373,1
2,2018,1,4,0,2,0,0.5617708644929703,0,0,0.69181222134396,0
0,2017,0,1,0,0,0,0.483697277894107,0,0,1.1150093317488396,0
0,2018,1,5,0,0,0,0.644630571343105,0,0,1.328783188487227,1
2,2018,1,1,0,1,0,0.5907867185163027,0,0,0.3523410130874057,0
2,2018,1,1,0,2,0,0.7541130720909361,0,0,-0.2428050558244946,0
0,2018,0,7,1,0,0,0.2802871672150763,0,0,-1.7911413536931085,1
0,2018,0,7,1,0,0,0.4537840263236614,0,0,-0.5010442920420968,1
1,2018,1,2,0,1,0,0.7439425665569847,0,0,0.132243302045638,0
2,2018,0,2,0,0,0,0.1452587496260843,0,0,0.1873772341666324,0
2,2018,1,6,0,2,0,0.5227639844451091,0,0,-0.1331721994535322,1
1,2018,1,3,0,2,0,0.6123242596470235,0,0,-0.2818155093780657,0
2,2017,1,3,0,2,0,0.3640442716123243,0,0,-1.384355375311487,0
0,2018,0,5,0,0,0,0.6631767873167812,0,0,1.2826945029096373,1
2,2018,1,7,0,1,0,0.3512413999401735,0,0,-0.3018428446569174,1
0,2017,1,6,0,1,0,0.4193837870176488,0,0,0.4890096334269794,1
0,2018,1,4,0,2,0,0.6631767873167812,0,0,-1.047549579600935,0
2,2018,1,1,0,0,0,0.3685312593478911,0,1,1.4114192963029886,0
0,2018,1,1,0,2,0,0.6123242596470235,0,0,0.1180881129654652,0
0,2017,0,7,1,0,0,0.2743045169009871,1,0,-1.6566898309690214,1
0,2018,0,7,0,0,0,0.4537840263236614,0,0,1.3091737475690068,1
1,2018,1,4,0,1,1,0.3550702961411905,0,1,-0.3222390721437069,0
2,2018,1,2,0,2,0,0.6984744241699072,0,0,-0.1507417285742625,0
0,2018,0,7,0,0,0,0.2294346395453185,0,0,-0.9624117371999296,1
2,2017,1,3,0,1,0,0.497457373616512,0,1,-0.3858181592437775,0
0,2018,1,4,0,1,0,0.5225845049356864,0,0,0.9374829467617386,0
0,2018,1,5,0,0,0,0.456177086449297,0,0,1.0400951408724413,1
0,2018,1,7,0,1,0,0.5477116362548609,0,0,0.8710332127543804,1
0,2018,1,4,0,1,0,0.3969488483398145,0,1,0.4108867252696357,0
2,2018,1,5,0,2,0,0.5770266227938976,0,0,1.531824004585714,1
0,2017,1,5,0,2,0,0.7030810649117557,0,0,-0.7492897975185061,1
1,2018,0,3,0,0,0,0.3685312593478911,0,0,1.0400951408724413,0
1,2018,1,7,0,2,0,0.8384684415195931,0,0,-0.0169190255299602,1
0,2017,1,1,0,1,0,0.4448100508525276,0,0,0.9935137594962448,0
0,2017,0,1,0,0,0,0.3221657194137002,0,0,-0.4303983582298242,0
2,2018,1,7,0,0,0,0.6257852228537241,0,0,1.683261141455823,1
1,2017,1,2,0,2,0,0.6392461860604247,0,0,-1.315514612291896,0
0,2018,0,7,0,1,0,0.4059228238109482,0,0,0.0598565434290817,1
0,2018,1,6,0,1,0,0.5961711037989829,0,0,0.5836747532510416,1
0,2018,1,7,0,0,0,0.5100209392760993,0,0,0.6533708236790631,1
0,2017,1,5,0,2,0,0.6033502841758899,0,0,-1.384355375311487,1
0,2018,1,6,0,0,0,0.4238707747532156,0,1,-0.5510080442930118,1
0,2018,0,6,0,0,0,0.4537840263236614,0,0,-0.3222390721437069,1
2,2018,1,2,0,3,0,0.5563266527071492,0,0,-0.4534162547522294,0
2,2017,0,3,0,0,0,0.2443912653305414,0,0,-0.3858181592437775,0
2,2018,0,3,0,0,0,0.2743045169009871,0,0,0.9697306108501952,0
2,2017,0,1,0,0,0,0.2348190248279988,0,0,-0.2050928380971673,0
2,2018,1,3,0,0,0,0.4077176189051749,0,0,-0.885339194262977,0
0,2018,1,4,0,0,0,0.6069398743643433,0,0,0.6436080330474707,0
1,2018,1,7,0,0,0,0.352078970984146,0,1,-1.1960679773682703,1
0,2018,0,6,1,0,0,0.4537840263236614,0,0,-1.1960679773682703,1
6,2018,1,2,0,0,0,0.55369428656895,0,1,0.5836747532510416,0
0,2018,0,6,0,0,0,0.4238707747532156,0,0,-1.985608868000325,1
0,2017,1,6,0,0,0,0.4956625785222854,0,0,1.1368638574377634,1
0,2018,0,4,0,0,0,0.4238707747532156,0,0,-0.5010442920420968,0
0,2018,1,6,0,0,0,0.5073287466347591,0,0,-0.1866916119251648,1
1,2018,0,6,0,1,0,0.2802871672150763,0,0,-0.3858181592437775,1
1,2018,1,7,0,2,0,0.4023332336224948,0,0,-0.0819721596158678,1
1,2018,0,7,0,0,0,0.483697277894107,0,0,0.316001044031059,1
0,2018,1,4,0,2,0,0.5692491773855817,0,0,-0.4534162547522294,0
2,2018,1,7,0,1,0,0.5617708644929703,0,0,0.8625337702141964,1
2,2018,0,6,0,0,0,0.3176787316781334,0,0,1.34818452406998,1
1,2017,1,4,0,2,0,0.3553096021537541,0,0,0.0893033890257622,0
0,2017,0,6,0,0,0,0.6093329344899789,0,0,-0.4769549814758576,1
2,2018,1,2,0,1,0,0.3600358959018845,0,0,-0.1685781582022173,0
1,2017,1,4,0,0,0,0.5854023332336225,0,0,-1.5506363990851626,0
2,2018,1,7,0,0,0,0.6392461860604247,0,0,-0.8492925336098945,1
0,2018,0,4,0,0,0,0.5435237810349984,0,0,1.1296094883125278,0
2,2018,1,1,0,2,0,0.5775052348190248,0,0,-0.814687796711879,0
0,2017,0,5,0,0,0,0.2743045169009871,0,0,0.1873772341666324,1
2,2018,1,1,0,0,0,0.5250972180676039,0,1,0.7106798152491427,0
0,2018,1,1,0,0,0,0.28926114268621,0,1,-0.0653798814208076,0
2,2017,0,2,0,0,0,0.1456775351480705,0,0,-1.1431884582559426,0
0,2017,1,6,0,0,0,0.3431049955130122,0,0,0.682291481734681,1
0,2017,1,5,0,1,0,0.3685312593478911,0,0,0.2912325196874556,1
0,2018,0,7,0,0,0,0.7230032904576726,0,0,-0.6882827749845334,1
0,2018,1,6,0,1,0,0.5423272509721806,0,0,0.1037762432774275,1
0,2017,1,2,0,2,0,0.8007777445408315,0,0,-0.8492925336098945,0
0,2018,1,4,0,0,0,0.3969488483398145,0,1,0.7477429251771082,0
0,2017,0,6,0,0,0,0.5566856117259945,0,0,0.376052067764775,1
0,2018,0,5,0,0,0,0.5195931797786418,0,0,-1.384355375311487,1
2,2018,1,1,0,0,0,0.7499252168710738,0,0,0.132243302045638,0
0,2018,0,4,1,0,0,0.5435237810349984,0,0,-1.384355375311487,0
0,2018,1,5,0,1,0,0.3346096320670056,0,0,-1.5506363990851626,1
0,2018,1,7,0,1,0,0.7092431947352675,0,0,1.3926744519107204,1
0,2018,1,5,0,0,0,0.3646425366437331,0,1,0.542347611939063,1
2,2018,1,6,0,0,0,0.3787017648818426,0,0,0.4108867252696357,1
0,2017,1,7,0,2,0,0.3176787316781334,0,0,0.2912325196874556,1
0,2018,0,5,0,0,0,0.3341310200418785,0,0,0.6139383056034631,1
2,2018,1,1,0,3,0,0.693090038887227,0,0,0.1873772341666324,0
0,2017,0,6,0,0,0,0.3587197128327849,0,0,-0.4078740168023441,1
0,2017,0,1,0,0,0,0.5375411307209093,0,0,0.5836747532510416,0
0,2018,1,6,0,1,0,0.4298534250673048,0,0,-1.2531952897202767,1
0,2017,0,5,1,0,0,0.2563565659587197,0,0,-0.6882827749845334,1
2,2018,1,5,0,1,0,0.644630571343105,0,0,0.9856234979776924,1
1,2018,1,2,0,0,0,0.5913849835477115,0,1,-0.814687796711879,0
1,2018,1,5,0,1,0,0.6332635357463355,0,0,-1.5506363990851626,1
1,2017,0,1,0,0,0,0.3441220460664074,0,0,1.4785877548803903,0
0,2018,1,6,0,0,0,0.6372719114567753,0,1,-0.8492925336098945,1
0,2018,1,5,0,0,0,0.7888124439126531,0,0,-0.9229839521930266,1
0,2018,1,6,0,3,0,0.7792402034101106,0,0,0.3993701532815155,1
0,2018,0,5,0,0,0,0.6631767873167812,0,0,1.2826945029096373,1
0,2018,0,4,0,0,0,0.3888722704157942,0,0,1.8037155016062736,0
0,2018,1,1,0,1,0,0.365839066706551,0,0,-0.4534162547522294,0
2,2018,1,2,0,2,0,0.3474723302422973,0,0,1.3222700996761845,0
0,2018,1,4,0,1,0,0.6033502841758899,0,0,1.235399911499953,0
0,2018,0,5,0,0,0,0.3341310200418785,0,0,0.6139383056034631,1
0,2018,1,5,0,0,0,0.8384684415195931,0,0,0.0448729401356539,1
2,2018,1,1,0,0,0,0.4193837870176488,0,0,1.537648625010987,0
2,2018,1,2,0,1,0,0.5462758001794794,0,0,-1.0938593953815183,0
0,2017,0,6,0,1,0,0.2345198923122943,0,1,-0.9229839521930266,1
2,2018,1,3,0,3,0,0.7792402034101106,0,0,0.316001044031059,0
2,2017,0,1,0,0,0,0.992222554591684,0,0,0.0143596403224571,0
0,2017,1,6,0,1,0,0.4059228238109482,0,0,-0.1507417285742625,1
0,2018,1,1,0,0,0,0.3018247083457971,0,0,0.0143596403224571,0
1,2018,1,3,0,2,0,0.7792402034101106,0,0,0.1180881129654652,0
1,2018,1,7,0,0,0,0.3969488483398145,0,1,0.3403329855090177,1
2,2018,0,1,0,1,0,0.3042177684714328,0,0,1.5201214032413537,0
0,2017,1,7,0,2,0,0.4193837870176488,0,0,0.1180881129654652,1
0,2018,0,4,0,0,0,0.5435237810349984,0,0,1.1296094883125278,0
2,2018,1,7,0,1,0,0.7227041579419681,0,0,0.6630716990212818,1
2,2018,1,1,0,1,1,1.0,0,0,1.2826945029096373,0
3,2018,1,3,0,0,1,0.7142686209991025,0,0,0.6533708236790631,0
0,2018,0,5,0,0,0,0.5734370326054441,0,0,-0.6882827749845334,1
2,2018,1,5,0,0,0,0.4804068202213581,0,0,1.0779607242276448,1
0,2017,0,1,0,0,0,0.3640442716123243,0,0,0.2660077731103278,0
0,2018,1,6,0,0,0,0.3290457672749028,0,0,0.4223108037762752,1
1,2018,0,3,0,1,0,0.5734370326054441,0,0,1.639600090768717,0
1,2017,0,4,0,1,0,0.3176189051749924,0,0,0.0893033890257622,0
1,2018,1,7,0,2,0,0.3538737660783727,0,0,1.5492451604416724,1
2,2018,0,2,0,0,0,0.3685312593478911,0,0,-0.885339194262977,0
0,2017,0,6,0,0,0,0.4926712533652408,0,0,1.6940276162799666,1
2,2018,1,5,0,1,0,0.4440921328148369,0,0,1.2078025310196427,1
0,2018,1,4,0,1,0,0.992222554591684,0,1,-0.7492897975185061,0
2,2018,0,4,0,0,0,0.3176787316781334,0,0,0.9211207587548556,0
0,2018,1,5,0,1,0,0.7912055040382889,0,0,-0.4534162547522294,1
2,2017,0,2,0,0,0,0.4507927011666168,0,0,0.5938303814077687,0
0,2018,1,5,0,2,1,0.7050553395154052,0,1,-1.315514612291896,1
1,2018,0,7,0,0,0,0.4537840263236614,0,0,1.7781349138788256,1
1,2017,0,3,0,0,0,0.4238707747532156,0,0,0.9374829467617386,0
1,2018,1,3,0,0,0,0.6230930302123839,0,0,0.2660077731103278,0
1,2017,0,4,0,0,0,0.3341310200418785,0,0,-0.718282431575302,0
0,2018,1,6,0,0,0,0.3580616212982351,0,1,-0.718282431575302,1
2,2018,1,2,0,0,0,0.8923122943463955,0,0,0.3282204128362821,0
1,2018,1,4,0,1,0,0.6141190547412503,0,0,0.4448885989343964,0
2,2017,1,3,0,0,0,0.699072689201316,0,0,-1.985608868000325,0
0,2018,0,1,0,0,0,0.4657493269518396,0,0,-0.5257167383027416,0
0,2018,0,7,0,0,0,0.5734370326054441,0,0,1.8687644149671083,1
2,2018,1,3,0,1,0,0.4178881244391265,0,0,-1.315514612291896,0
0,2018,1,5,0,0,1,0.5435237810349984,0,0,-0.0987961844548332,1
2,2018,0,2,0,0,0,0.477714627580018,0,0,-1.1431884582559426,0
1,2018,1,7,0,1,0,0.2911157642835776,0,0,0.1462459342983703,1
0,2018,0,4,0,1,0,0.3404128028716721,0,0,-0.2237932639533717,0
0,2018,0,7,0,0,0,0.3939575231827699,0,0,-1.315514612291896,1
1,2018,1,1,0,1,0,0.5842058031708046,0,0,-1.1960679773682703,0
0,2017,0,7,0,0,0,0.5913849835477115,0,0,-0.2050928380971673,1
